Acceleration - Average Points,3rd,52.81,
Acceleration - Best Result,3rd,2nd,x3
Acceleration - Total,3rd,1637.08,
AutoX - Average Points,1st,72.46,
AutoX - Best Result,1st,1st,x3
AutoX - Total,1st,2246.41,
Business Presentation - Average Points,1st,60.37,
Business Presentation - Best Result,1st,1st,x5
Business Presentation - Total,1st,1871.44,
Cost - Average Points,5th,75.43,
Cost - Best Result,4th,1st,x2
Cost - Total,2nd,2338.27,
Endurance - Average Points,3rd,121.24,
Endurance - Best Result,4th,1st,x2
Endurance - Total,2nd,3758.43,
Engineering Design - Average Points,3rd,107.68,
Engineering Design - Best Result,1st,1st,x3
Engineering Design - Total,2nd,3337.94,
Fuel - Average Points,4th,26.42,
Fuel - Best Result,5th,2nd,x2
Fuel - Total,2nd,819.15,
Points - Average Points,2nd,548.19,
Points - Total,1st,16994,
Skidpad - Average Points,2nd,32.47,
Skidpad - Best Result,1st,1st,x5
Skidpad - Total,2nd,1006.62,
