Business Presentation - Average Points,2nd,43.86,
Business Presentation - Best Result,3rd,12th,x1
Business Presentation - Total,2nd,175.46,
Cost - Average Points,4th,40.78,
Cost - Best Result,7th,27th,x1
Cost - Total,3rd,163.11,
Endurance - Average Points,2nd,6.25,
Endurance - Best Result,2nd,17th,x1
Endurance - Total,2nd,25.0,
Engineering Design - Average Points,6th,36.53,
Engineering Design - Best Result,7th,33rd,x1
Engineering Design - Total,5th,146.12,
Points - Average Points,4th,123.0,
Points - Total,3rd,492,
