Acceleration - Average Points,5th,34.02,
Acceleration - Best Result,8th,3rd,x1
Acceleration - Total,11th,68.05,
Business Presentation - Average Points,61st,41.35,
Business Presentation - Best Result,75th,28th,x1
Business Presentation - Total,56th,82.7,
Cost - Average Points,59th,44.64,
Cost - Best Result,70th,25th,x1
Cost - Total,51st,89.29,
Engineering Design - Average Points,31st,69.0,
Engineering Design - Best Result,33rd,12th,x1
Engineering Design - Total,39th,138.0,
Points - Average Points,35th,156.0,
Points - Total,43rd,312,
Skidpad - Average Points,6th,19.76,
Skidpad - Best Result,10th,5th,x1
Skidpad - Total,12th,39.52,
