Acceleration - Average Points,4th,34.4,
Acceleration - Best Result,5th,2nd,x1
Acceleration - Total,2nd,206.4,
AutoX - Average Points,5th,34.63,
AutoX - Best Result,5th,2nd,x1
AutoX - Total,2nd,207.77,
Business Presentation - Average Points,6th,63.68,
Business Presentation - Best Result,15th,5th,x1
Business Presentation - Total,9th,382.06,
Cost - Average Points,4th,85.87,
Cost - Best Result,6th,1st,x1
Cost - Total,9th,515.21,
Endurance - Average Points,7th,37.99,
Endurance - Best Result,12th,5th,x1
Endurance - Total,7th,227.92,
Engineering Design - Average Points,16th,79.58,
Engineering Design - Best Result,13th,4th,x1
Engineering Design - Total,10th,477.5,
Fuel - Average Points,7th,13.79,
Fuel - Best Result,8th,4th,x1
Fuel - Total,5th,82.72,
Points - Average Points,4th,385.67,
Points - Total,9th,2314,
Skidpad - Average Points,2nd,37.46,
Skidpad - Best Result,2nd,1st,x1
Skidpad - Total,1st,224.79,
