Acceleration - Average Points,50th,19.56,
Acceleration - Best Result,33rd,8th,x1
Acceleration - Total,38th,332.46,
AutoX - Average Points,50th,13.26,
AutoX - Best Result,29th,7th,x1
AutoX - Total,43rd,225.49,
Business Presentation - Average Points,54th,40.22,
Business Presentation - Best Result,57th,17th,x2
Business Presentation - Total,33rd,683.66,
Cost - Average Points,50th,52.91,
Cost - Best Result,29th,4th,x1
Cost - Total,30th,899.45,
Endurance - Average Points,51st,28.27,
Endurance - Best Result,30th,6th,x1
Endurance - Total,39th,480.65,
Engineering Design - Average Points,53rd,60.62,
Engineering Design - Best Result,44th,11th,x1
Engineering Design - Total,37th,1030.54,
Fuel - Average Points,42nd,11.76,
Fuel - Best Result,6th,1st,x2
Fuel - Total,31st,200.0,
Points - Average Points,52nd,227.0,
Points - Total,39th,3859,
Skidpad - Average Points,53rd,11.3,
Skidpad - Best Result,37th,8th,x1
Skidpad - Total,40th,192.07,
