Acceleration - Average Points,102nd,25.69,
Acceleration - Best Result,72nd,9th,x1
Acceleration - Total,43rd,745.15,
AutoX - Average Points,53rd,54.91,
AutoX - Best Result,40th,5th,x3
AutoX - Total,33rd,1592.48,
Business Presentation - Average Points,81st,46.69,
Business Presentation - Best Result,32nd,3rd,x1
Business Presentation - Total,30th,1354.08,
Cost - Average Points,61st,64.46,
Cost - Best Result,26th,2nd,x1
Cost - Total,21st,1869.25,
Endurance - Average Points,46th,86.08,
Endurance - Best Result,28th,3rd,x2
Endurance - Total,30th,2496.32,
Engineering Design - Average Points,52nd,79.41,
Engineering Design - Best Result,41st,5th,x1
Engineering Design - Total,29th,2302.9,
Fuel - Average Points,29th,22.5,
Fuel - Best Result,32nd,3rd,x1
Fuel - Total,16th,652.54,
Points - Average Points,50th,394.72,
Points - Total,32nd,11447,
Skidpad - Average Points,74th,14.95,
Skidpad - Best Result,38th,4th,x1
Skidpad - Total,43rd,433.61,
