Acceleration - Average Points,67th,5.71,
Acceleration - Best Result,66th,35th,x1
Acceleration - Total,58th,62.77,
AutoX - Average Points,66th,20.45,
AutoX - Best Result,37th,1st,x1
AutoX - Total,59th,224.94,
Business Presentation - Average Points,73rd,25.68,
Business Presentation - Best Result,56th,18th,x1
Business Presentation - Total,54th,282.47,
Cost - Average Points,61st,22.84,
Cost - Best Result,73rd,39th,x2
Cost - Total,50th,251.19,
Endurance - Average Points,74th,4.27,
Endurance - Best Result,75th,45th,x1
Endurance - Total,73rd,47.0,
Engineering Design - Average Points,63rd,48.82,
Engineering Design - Best Result,45th,15th,x1
Engineering Design - Total,54th,537.0,
Points - Average Points,77th,119.18,
Points - Total,60th,1311,
Skidpad - Average Points,63rd,5.15,
Skidpad - Best Result,67th,39th,x1
Skidpad - Total,58th,56.67,
