Acceleration - Average Points,10th,25.27,
Acceleration - Best Result,20th,7th,x1
Acceleration - Total,12th,75.82,
AutoX - Average Points,8th,24.48,
AutoX - Best Result,14th,4th,x1
AutoX - Total,16th,73.44,
Business Presentation - Average Points,10th,58.39,
Business Presentation - Best Result,18th,5th,x1
Business Presentation - Total,24th,175.17,
Cost - Average Points,42nd,51.67,
Cost - Best Result,44th,12th,x1
Cost - Total,35th,155.0,
Engineering Design - Average Points,5th,101.33,
Engineering Design - Best Result,15th,4th,x1
Engineering Design - Total,20th,304.0,
Points - Average Points,14th,272.33,
Points - Total,23rd,817,
Skidpad - Average Points,11th,11.13,
Skidpad - Best Result,20th,8th,x2
Skidpad - Total,19th,33.38,
