AutoX - Average Points,44th,8.4,
AutoX - Best Result,33rd,10th,x1
AutoX - Total,48th,42.0,
Business Presentation - Average Points,14th,54.28,
Business Presentation - Best Result,40th,17th,x1
Business Presentation - Total,43rd,271.4,
Cost - Average Points,32nd,52.02,
Cost - Best Result,44th,22nd,x1
Cost - Total,46th,260.1,
Endurance - Average Points,35th,22.22,
Endurance - Best Result,22nd,5th,x1
Endurance - Total,40th,111.1,
Engineering Design - Average Points,51st,42.0,
Engineering Design - Best Result,43rd,23rd,x1
Engineering Design - Total,47th,210.0,
Fuel - Average Points,20th,13.46,
Fuel - Best Result,19th,4th,x1
Fuel - Total,28th,67.3,
Points - Average Points,35th,191.0,
Points - Total,46th,955,
