Acceleration - Average Points,14th,52.4,
Acceleration - Best Result,9th,1st,x2
Acceleration - Total,32nd,1100.36,
AutoX - Average Points,44th,60.2,
AutoX - Best Result,75th,11th,x1
AutoX - Total,42nd,1264.2,
Business Presentation - Average Points,27th,56.17,
Business Presentation - Best Result,35th,3rd,x1
Business Presentation - Total,36th,1179.65,
Cost - Average Points,20th,69.25,
Cost - Best Result,109th,13th,x1
Cost - Total,35th,1454.28,
Endurance - Average Points,55th,80.64,
Endurance - Best Result,80th,10th,x1
Endurance - Total,46th,1693.4,
Engineering Design - Average Points,51st,80.71,
Engineering Design - Best Result,74th,10th,x1
Engineering Design - Total,45th,1695.0,
Fuel - Average Points,40th,21.14,
Fuel - Best Result,50th,5th,x1
Fuel - Total,33rd,444.0,
Points - Average Points,36th,440.71,
Points - Total,41st,9255,
Skidpad - Average Points,33rd,25.24,
Skidpad - Best Result,50th,6th,x2
Skidpad - Total,35th,529.99,
