Acceleration - Average Points,19th,21.71,
Acceleration - Best Result,12th,3rd,x1
Acceleration - Total,16th,369.14,
AutoX - Average Points,21st,32.78,
AutoX - Best Result,23rd,8th,x1
AutoX - Total,15th,557.23,
Business Presentation - Average Points,37th,43.73,
Business Presentation - Best Result,20th,4th,x1
Business Presentation - Total,21st,743.4,
Cost - Average Points,15th,60.22,
Cost - Best Result,29th,6th,x2
Cost - Total,15th,1023.82,
Endurance - Average Points,39th,15.98,
Endurance - Best Result,30th,11th,x1
Endurance - Total,32nd,271.73,
Engineering Design - Average Points,10th,87.82,
Engineering Design - Best Result,15th,6th,x1
Engineering Design - Total,13th,1493.0,
Fuel - Average Points,37th,1.45,
Fuel - Best Result,16th,4th,x1
Fuel - Total,36th,24.66,
Points - Average Points,26th,269.41,
Points - Total,15th,4580,
Skidpad - Average Points,25th,9.83,
Skidpad - Best Result,32nd,13th,x1
Skidpad - Total,17th,167.05,
