Acceleration - Average Points,182nd,3.12,
Acceleration - Best Result,186th,85th,x1
Acceleration - Total,178th,28.1,
AutoX - Average Points,186th,1.67,
AutoX - Best Result,178th,57th,x1
AutoX - Total,181st,15.0,
Business Presentation - Average Points,190th,20.37,
Business Presentation - Best Result,182nd,60th,x1
Business Presentation - Total,157th,183.35,
Cost - Average Points,59th,64.52,
Cost - Best Result,29th,2nd,x1
Cost - Total,113th,580.68,
Endurance - Average Points,148th,18.6,
Endurance - Best Result,122nd,19th,x1
Endurance - Total,137th,167.43,
Engineering Design - Average Points,145th,56.67,
Engineering Design - Best Result,167th,46th,x1
Engineering Design - Total,125th,510.0,
Points - Average Points,174th,165.44,
Points - Total,141st,1489,
Skidpad - Average Points,184th,0.39,
Skidpad - Best Result,184th,83rd,x1
Skidpad - Total,180th,3.5,
