Acceleration - Average Points,2nd,16.74,
Acceleration - Best Result,2nd,8th,x1
Acceleration - Total,3rd,83.72,
AutoX - Average Points,2nd,8.39,
AutoX - Best Result,2nd,10th,x2
AutoX - Total,3rd,41.96,
Business Presentation - Average Points,3rd,37.94,
Business Presentation - Best Result,3rd,10th,x1
Business Presentation - Total,4th,189.69,
Cost - Average Points,3rd,39.04,
Cost - Best Result,4th,10th,x2
Cost - Total,4th,195.19,
Engineering Design - Average Points,3rd,55.55,
Engineering Design - Best Result,3rd,10th,x1
Engineering Design - Total,4th,277.77,
Points - Average Points,3rd,154.6,
Points - Total,4th,773,
Skidpad - Average Points,1st,14.11,
Skidpad - Best Result,2nd,8th,x1
Skidpad - Total,2nd,70.54,
