AutoX - Average Points,187th,0.94,
AutoX - Best Result,79th,11th,x1
AutoX - Total,186th,7.5,
Business Presentation - Average Points,167th,33.44,
Business Presentation - Best Result,128th,20th,x1
Business Presentation - Total,138th,267.53,
Cost - Average Points,183rd,28.89,
Cost - Best Result,41st,3rd,x1
Cost - Total,157th,231.11,
Engineering Design - Average Points,183rd,40.9,
Engineering Design - Best Result,120th,16th,x1
Engineering Design - Total,147th,327.18,
Points - Average Points,188th,98.12,
Points - Total,161st,785,
Skidpad - Average Points,185th,0.31,
Skidpad - Best Result,97th,15th,x1
Skidpad - Total,184th,2.5,
