Acceleration - Average Points,65th,36.25,
Acceleration - Best Result,135th,22nd,x1
Acceleration - Total,130th,145.0,
AutoX - Average Points,41st,63.25,
AutoX - Best Result,136th,29th,x1
AutoX - Total,118th,253.0,
Business Presentation - Average Points,131st,41.53,
Business Presentation - Best Result,168th,43rd,x1
Business Presentation - Total,159th,166.1,
Cost - Average Points,96th,59.1,
Cost - Best Result,159th,35th,x1
Cost - Total,155th,236.4,
Endurance - Average Points,51st,84.2,
Endurance - Best Result,114th,18th,x1
Endurance - Total,105th,336.8,
Engineering Design - Average Points,126th,60.0,
Engineering Design - Best Result,173rd,51st,x1
Engineering Design - Total,156th,240.0,
Fuel - Average Points,17th,27.28,
Fuel - Best Result,64th,7th,x1
Fuel - Total,95th,109.1,
Points - Average Points,63rd,368.75,
Points - Total,143rd,1475,
Skidpad - Average Points,92nd,12.2,
Skidpad - Best Result,134th,27th,x1
Skidpad - Total,138th,48.8,
