Acceleration - Average Points,28th,14.8,
Acceleration - Best Result,30th,10th,x1
Acceleration - Total,45th,29.6,
AutoX - Average Points,19th,35.9,
AutoX - Best Result,28th,9th,x1
AutoX - Total,42nd,71.8,
Business Presentation - Average Points,51st,30.95,
Business Presentation - Best Result,52nd,31st,x1
Business Presentation - Total,55th,61.9,
Cost - Average Points,20th,58.4,
Cost - Best Result,47th,25th,x1
Cost - Total,52nd,116.8,
Endurance - Average Points,5th,94.55,
Endurance - Best Result,18th,4th,x1
Endurance - Total,37th,189.1,
Engineering Design - Average Points,34th,59.5,
Engineering Design - Best Result,44th,25th,x1
Engineering Design - Total,52nd,119.0,
Fuel - Average Points,7th,20.05,
Fuel - Best Result,32nd,9th,x1
Fuel - Total,34th,40.1,
Points - Average Points,20th,311.5,
Points - Total,49th,623,
Skidpad - Average Points,28th,9.2,
Skidpad - Best Result,25th,9th,x1
Skidpad - Total,41st,18.4,
