Acceleration - Average Points,145th,16.37,
Acceleration - Best Result,147th,27th,x1
Acceleration - Total,86th,343.69,
AutoX - Average Points,151st,17.45,
AutoX - Best Result,77th,11th,x1
AutoX - Total,100th,366.41,
Business Presentation - Average Points,179th,30.1,
Business Presentation - Best Result,116th,16th,x1
Business Presentation - Total,86th,632.18,
Cost - Average Points,168th,42.88,
Cost - Best Result,77th,7th,x1
Cost - Total,80th,900.41,
Endurance - Average Points,149th,18.4,
Endurance - Best Result,112th,17th,x1
Endurance - Total,103rd,386.48,
Engineering Design - Average Points,168th,49.48,
Engineering Design - Best Result,104th,14th,x1
Engineering Design - Total,80th,1039.0,
Fuel - Average Points,135th,3.06,
Fuel - Best Result,106th,15th,x1
Fuel - Total,117th,64.19,
Points - Average Points,168th,178.48,
Points - Total,93rd,3748,
Skidpad - Average Points,141st,6.42,
Skidpad - Best Result,78th,12th,x1
Skidpad - Total,91st,134.84,
