Acceleration - Average Points,20th,51.05,
Acceleration - Best Result,13th,1st,x1
Acceleration - Total,13th,1633.58,
AutoX - Average Points,21st,80.51,
AutoX - Best Result,34th,4th,x1
AutoX - Total,17th,2576.32,
Business Presentation - Average Points,43rd,51.56,
Business Presentation - Best Result,23rd,2nd,x2
Business Presentation - Total,23rd,1649.77,
Cost - Average Points,54th,64.69,
Cost - Best Result,9th,1st,x1
Cost - Total,13th,2070.04,
Endurance - Average Points,15th,124.12,
Endurance - Best Result,10th,1st,x1
Endurance - Total,17th,3971.76,
Engineering Design - Average Points,19th,97.66,
Engineering Design - Best Result,39th,5th,x1
Engineering Design - Total,15th,3125.0,
Fuel - Average Points,40th,20.98,
Fuel - Best Result,58th,6th,x1
Fuel - Total,15th,671.39,
Points - Average Points,17th,519.81,
Points - Total,16th,16634,
Skidpad - Average Points,15th,30.55,
Skidpad - Best Result,9th,1st,x1
Skidpad - Total,12th,977.61,
