Acceleration - Average Points,24th,40.76,
Acceleration - Best Result,23rd,4th,x1
Acceleration - Total,6th,1956.63,
AutoX - Average Points,8th,73.7,
AutoX - Best Result,5th,1st,x4
AutoX - Total,5th,3537.38,
Business Presentation - Average Points,24th,54.63,
Business Presentation - Best Result,27th,3rd,x3
Business Presentation - Total,4th,2622.11,
Cost - Average Points,26th,66.63,
Cost - Best Result,17th,2nd,x1
Cost - Total,5th,3198.42,
Endurance - Average Points,7th,141.66,
Endurance - Best Result,5th,1st,x3
Endurance - Total,4th,6799.44,
Engineering Design - Average Points,8th,106.0,
Engineering Design - Best Result,6th,1st,x1
Engineering Design - Total,5th,5087.81,
Fuel - Average Points,14th,27.26,
Fuel - Best Result,22nd,3rd,x1
Fuel - Total,7th,1308.64,
Points - Average Points,8th,540.81,
Points - Total,6th,25959,
Skidpad - Average Points,20th,32.3,
Skidpad - Best Result,4th,1st,x2
Skidpad - Total,6th,1550.64,
