Acceleration - Average Points,1st,12.98,
Acceleration - Best Result,1st,19th,x1
Acceleration - Total,1st,25.97,
AutoX - Average Points,1st,2.25,
AutoX - Best Result,1st,18th,x1
AutoX - Total,1st,4.5,
Business Presentation - Average Points,1st,12.86,
Business Presentation - Best Result,1st,22nd,x1
Business Presentation - Total,1st,25.71,
Cost - Average Points,1st,13.5,
Cost - Best Result,1st,20th,x1
Cost - Total,1st,27.0,
Endurance - Average Points,1st,4.0,
Endurance - Best Result,1st,25th,x1
Endurance - Total,1st,8.0,
Engineering Design - Average Points,1st,24.44,
Engineering Design - Best Result,1st,20th,x1
Engineering Design - Total,1st,48.89,
Points - Average Points,1st,72.0,
Points - Total,1st,144,
Skidpad - Average Points,1st,1.75,
Skidpad - Best Result,1st,19th,x1
Skidpad - Total,1st,3.5,
