Acceleration - Average Points,22nd,49.96,
Acceleration - Best Result,127th,20th,x1
Acceleration - Total,170th,49.96,
AutoX - Average Points,27th,73.09,
AutoX - Best Result,142nd,30th,x1
AutoX - Total,161st,73.09,
Business Presentation - Average Points,1st,70.24,
Business Presentation - Best Result,37th,3rd,x1
Business Presentation - Total,180th,70.24,
Cost - Average Points,199th,-286.5,
Cost - Best Result,190th,69th,x1
Cost - Total,198th,-286.5,
Endurance - Average Points,6th,162.74,
Endurance - Best Result,140th,22nd,x1
Endurance - Total,142nd,162.74,
Engineering Design - Average Points,1st,131.0,
Engineering Design - Best Result,58th,7th,x1
Engineering Design - Total,176th,131.0,
Fuel - Average Points,16th,27.34,
Fuel - Best Result,119th,17th,x1
Fuel - Total,144th,27.34,
Points - Average Points,116th,260.0,
Points - Total,185th,260,
Skidpad - Average Points,13th,32.25,
Skidpad - Best Result,84th,13th,x1
Skidpad - Total,157th,32.25,
