Acceleration - Average Points,7th,54.09,
Acceleration - Best Result,31st,6th,x1
Acceleration - Total,28th,595.04,
AutoX - Average Points,4th,83.6,
AutoX - Best Result,18th,3rd,x2
AutoX - Total,22nd,919.63,
Business Presentation - Average Points,8th,59.43,
Business Presentation - Best Result,23rd,1st,x1
Business Presentation - Total,36th,653.7,
Cost - Average Points,10th,72.91,
Cost - Best Result,33rd,4th,x1
Cost - Total,35th,801.97,
Endurance - Average Points,6th,142.16,
Endurance - Best Result,25th,4th,x1
Endurance - Total,25th,1563.74,
Engineering Design - Average Points,6th,109.09,
Engineering Design - Best Result,10th,1st,x1
Engineering Design - Total,34th,1200.0,
Fuel - Average Points,34th,15.51,
Fuel - Best Result,51st,16th,x1
Fuel - Total,35th,170.64,
Points - Average Points,6th,575.45,
Points - Total,26th,6330,
Skidpad - Average Points,8th,39.93,
Skidpad - Best Result,14th,1st,x1
Skidpad - Total,26th,439.26,
