Acceleration - Average Points,17th,39.99,
Acceleration - Best Result,38th,10th,x1
Acceleration - Total,12th,719.85,
AutoX - Average Points,26th,64.51,
AutoX - Best Result,9th,1st,x1
AutoX - Total,22nd,1161.14,
Business Presentation - Average Points,27th,43.16,
Business Presentation - Best Result,4th,1st,x1
Business Presentation - Total,21st,776.82,
Cost - Average Points,13th,53.99,
Cost - Best Result,2nd,1st,x4
Cost - Total,10th,971.75,
Endurance - Average Points,22nd,114.67,
Endurance - Best Result,23rd,4th,x1
Endurance - Total,18th,2064.14,
Engineering Design - Average Points,15th,90.98,
Engineering Design - Best Result,16th,4th,x1
Engineering Design - Total,12th,1637.55,
Fuel - Average Points,11th,31.75,
Fuel - Best Result,25th,6th,x2
Fuel - Total,8th,571.42,
Points - Average Points,16th,461.06,
Points - Total,16th,8299,
Skidpad - Average Points,20th,22.52,
Skidpad - Best Result,21st,4th,x1
Skidpad - Total,15th,405.35,
