Acceleration - Average Points,141st,18.05,
Acceleration - Best Result,120th,18th,x1
Acceleration - Total,108th,234.63,
AutoX - Average Points,110th,31.79,
AutoX - Best Result,107th,19th,x1
AutoX - Total,95th,413.3,
Business Presentation - Average Points,135th,40.76,
Business Presentation - Best Result,82nd,8th,x1
Business Presentation - Total,102nd,529.82,
Cost - Average Points,150th,49.77,
Cost - Best Result,163rd,35th,x1
Cost - Total,107th,647.0,
Endurance - Average Points,127th,24.29,
Endurance - Best Result,92nd,12th,x1
Endurance - Total,110th,315.8,
Engineering Design - Average Points,131st,59.46,
Engineering Design - Best Result,115th,15th,x1
Engineering Design - Total,105th,773.0,
Fuel - Average Points,131st,4.68,
Fuel - Best Result,40th,3rd,x1
Fuel - Total,122nd,60.8,
Points - Average Points,135th,231.69,
Points - Total,105th,3012,
Skidpad - Average Points,152nd,5.22,
Skidpad - Best Result,134th,25th,x1
Skidpad - Total,129th,67.84,
