Acceleration - Average Points,43rd,4.55,
Acceleration - Best Result,26th,9th,x1
Acceleration - Total,36th,91.09,
AutoX - Average Points,52nd,1.88,
AutoX - Best Result,31st,10th,x1
AutoX - Total,49th,37.5,
Business Presentation - Average Points,32nd,47.41,
Business Presentation - Best Result,30th,9th,x1
Business Presentation - Total,12th,948.13,
Cost - Average Points,21st,57.69,
Cost - Best Result,17th,2nd,x1
Cost - Total,12th,1153.82,
Endurance - Average Points,52nd,0.95,
Endurance - Best Result,44th,19th,x1
Endurance - Total,50th,19.0,
Engineering Design - Average Points,38th,54.45,
Engineering Design - Best Result,33rd,14th,x1
Engineering Design - Total,21st,1089.0,
Points - Average Points,46th,157.85,
Points - Total,26th,3157,
Skidpad - Average Points,45th,1.46,
Skidpad - Best Result,21st,8th,x1
Skidpad - Total,38th,29.3,
