Acceleration - Average Points,105th,24.88,
Acceleration - Best Result,116th,18th,x1
Acceleration - Total,61st,572.31,
AutoX - Average Points,51st,56.89,
AutoX - Best Result,20th,2nd,x1
AutoX - Total,41st,1308.48,
Business Presentation - Average Points,40th,53.07,
Business Presentation - Best Result,37th,3rd,x1
Business Presentation - Total,33rd,1220.64,
Cost - Average Points,136th,52.47,
Cost - Best Result,124th,17th,x1
Cost - Total,47th,1206.71,
Endurance - Average Points,83rd,52.5,
Endurance - Best Result,58th,7th,x1
Endurance - Total,56th,1207.54,
Engineering Design - Average Points,50th,81.03,
Engineering Design - Best Result,34th,4th,x1
Engineering Design - Total,41st,1863.63,
Fuel - Average Points,132nd,3.53,
Fuel - Best Result,43rd,4th,x1
Fuel - Total,108th,81.1,
Points - Average Points,72nd,344.09,
Points - Total,48th,7914,
Skidpad - Average Points,54th,19.8,
Skidpad - Best Result,28th,2nd,x1
Skidpad - Total,39th,455.44,
