Acceleration - Average Points,8th,28.9,
Acceleration - Best Result,7th,2nd,x2
Acceleration - Total,8th,317.92,
AutoX - Average Points,8th,49.59,
AutoX - Best Result,5th,2nd,x1
AutoX - Total,6th,545.5,
Business Presentation - Average Points,11th,47.91,
Business Presentation - Best Result,13th,4th,x2
Business Presentation - Total,6th,527.04,
Cost - Average Points,24th,45.57,
Cost - Best Result,9th,3rd,x1
Cost - Total,11th,501.3,
Endurance - Average Points,11th,39.4,
Endurance - Best Result,11th,3rd,x1
Endurance - Total,10th,433.4,
Engineering Design - Average Points,7th,69.61,
Engineering Design - Best Result,6th,3rd,x1
Engineering Design - Total,7th,765.7,
Fuel - Average Points,7th,21.91,
Fuel - Best Result,11th,2nd,x1
Fuel - Total,7th,241.0,
Points - Average Points,8th,323.27,
Points - Total,8th,3556,
Skidpad - Average Points,7th,20.12,
Skidpad - Best Result,7th,3rd,x1
Skidpad - Total,6th,221.37,
