Acceleration - Average Points,72nd,4.06,
Acceleration - Best Result,65th,29th,x1
Acceleration - Total,63rd,48.74,
AutoX - Average Points,65th,25.37,
AutoX - Best Result,63rd,15th,x1
AutoX - Total,55th,304.47,
Business Presentation - Average Points,76th,23.41,
Business Presentation - Best Result,58th,20th,x1
Business Presentation - Total,55th,280.93,
Cost - Average Points,77th,14.84,
Cost - Best Result,61st,24th,x1
Cost - Total,58th,178.13,
Endurance - Average Points,55th,51.59,
Endurance - Best Result,60th,18th,x1
Endurance - Total,52nd,619.07,
Engineering Design - Average Points,77th,37.64,
Engineering Design - Best Result,54th,21st,x1
Engineering Design - Total,57th,451.66,
Fuel - Average Points,29th,23.31,
Fuel - Best Result,36th,9th,x1
Fuel - Total,32nd,279.75,
Points - Average Points,64th,182.17,
Points - Total,54th,2186,
Skidpad - Average Points,67th,3.67,
Skidpad - Best Result,64th,25th,x1
Skidpad - Total,62nd,44.05,
