Acceleration - Average Points,1st,11.1,
Acceleration - Best Result,1st,26th,x1
Acceleration - Total,1st,22.2,
AutoX - Average Points,2nd,3.75,
AutoX - Best Result,2nd,56th,x1
AutoX - Total,2nd,7.5,
Business Presentation - Average Points,1st,30.45,
Business Presentation - Best Result,2nd,53rd,x1
Business Presentation - Total,1st,60.9,
Cost - Average Points,1st,24.8,
Cost - Best Result,1st,52nd,x1
Cost - Total,1st,49.6,
Endurance - Average Points,2nd,27.5,
Endurance - Best Result,1st,22nd,x1
Endurance - Total,2nd,55.0,
Engineering Design - Average Points,1st,100.0,
Engineering Design - Best Result,1st,20th,x1
Engineering Design - Total,1st,200.0,
Fuel - Average Points,1st,4.75,
Fuel - Best Result,1st,24th,x1
Fuel - Total,1st,9.5,
Points - Average Points,1st,203.0,
Points - Total,1st,406,
Skidpad - Average Points,1st,10.15,
Skidpad - Best Result,1st,11th,x1
Skidpad - Total,1st,20.3,
