Acceleration - Average Points,11th,40.21,
Acceleration - Best Result,14th,3rd,x1
Acceleration - Total,7th,723.75,
AutoX - Average Points,14th,50.68,
AutoX - Best Result,13th,4th,x3
AutoX - Total,9th,912.25,
Business Presentation - Average Points,9th,54.21,
Business Presentation - Best Result,8th,1st,x1
Business Presentation - Total,7th,975.83,
Cost - Average Points,10th,63.88,
Cost - Best Result,11th,4th,x1
Cost - Total,6th,1149.77,
Endurance - Average Points,10th,150.76,
Endurance - Best Result,12th,3rd,x1
Endurance - Total,7th,2713.65,
Engineering Design - Average Points,14th,104.07,
Engineering Design - Best Result,15th,5th,x1
Engineering Design - Total,7th,1873.3,
Fuel - Average Points,12th,11.39,
Fuel - Best Result,13th,5th,x1
Fuel - Total,9th,205.0,
Points - Average Points,11th,497.67,
Points - Total,8th,8958,
Skidpad - Average Points,14th,22.31,
Skidpad - Best Result,10th,3rd,x1
Skidpad - Total,9th,401.64,
