Acceleration - Average Points,107th,24.74,
Acceleration - Best Result,87th,10th,x1
Acceleration - Total,86th,395.8,
AutoX - Average Points,102nd,35.23,
AutoX - Best Result,56th,7th,x1
AutoX - Total,78th,563.66,
Business Presentation - Average Points,83rd,46.44,
Business Presentation - Best Result,61st,5th,x1
Business Presentation - Total,77th,742.98,
Cost - Average Points,179th,32.56,
Cost - Best Result,116th,15th,x2
Cost - Total,121st,520.94,
Endurance - Average Points,108th,36.59,
Endurance - Best Result,99th,14th,x1
Endurance - Total,84th,585.41,
Engineering Design - Average Points,100th,66.16,
Engineering Design - Best Result,65th,7th,x1
Engineering Design - Total,84th,1058.52,
Fuel - Average Points,113th,7.11,
Fuel - Best Result,74th,7th,x1
Fuel - Total,99th,113.75,
Points - Average Points,96th,292.44,
Points - Total,82nd,4679,
Skidpad - Average Points,124th,8.32,
Skidpad - Best Result,132nd,23rd,x1
Skidpad - Total,98th,133.09,
