Acceleration - Average Points,13th,15.0,
Acceleration - Best Result,5th,1st,x1
Acceleration - Total,14th,75.0,
AutoX - Average Points,9th,21.8,
AutoX - Best Result,4th,1st,x1
AutoX - Total,9th,109.0,
Business Presentation - Average Points,51st,44.91,
Business Presentation - Best Result,21st,5th,x1
Business Presentation - Total,19th,224.55,
Cost - Average Points,37th,53.83,
Cost - Best Result,25th,5th,x1
Cost - Total,17th,269.15,
Engineering Design - Average Points,31st,67.21,
Engineering Design - Best Result,26th,6th,x1
Engineering Design - Total,16th,336.06,
Points - Average Points,22nd,214.8,
Points - Total,15th,1074,
Skidpad - Average Points,10th,13.98,
Skidpad - Best Result,7th,2nd,x1
Skidpad - Total,10th,69.89,
