Acceleration - Average Points,5th,11.42,
Acceleration - Best Result,5th,20th,x1
Acceleration - Total,4th,91.36,
AutoX - Average Points,5th,11.75,
AutoX - Best Result,2nd,13th,x1
AutoX - Total,5th,93.97,
Business Presentation - Average Points,7th,35.46,
Business Presentation - Best Result,3rd,9th,x1
Business Presentation - Total,5th,283.69,
Cost - Average Points,9th,29.24,
Cost - Best Result,4th,15th,x1
Cost - Total,6th,233.92,
Endurance - Average Points,8th,5.0,
Endurance - Best Result,8th,19th,x1
Endurance - Total,6th,40.0,
Engineering Design - Average Points,5th,46.25,
Engineering Design - Best Result,5th,22nd,x1
Engineering Design - Total,5th,370.0,
Points - Average Points,6th,133.25,
Points - Total,6th,1066,
Skidpad - Average Points,6th,1.19,
Skidpad - Best Result,4th,18th,x1
Skidpad - Total,5th,9.5,
