Acceleration - Average Points,52nd,19.86,
Acceleration - Best Result,60th,22nd,x1
Acceleration - Total,47th,297.96,
AutoX - Average Points,43rd,53.87,
AutoX - Best Result,16th,1st,x1
AutoX - Total,37th,808.05,
Business Presentation - Average Points,64th,29.82,
Business Presentation - Best Result,62nd,22nd,x1
Business Presentation - Total,47th,447.31,
Cost - Average Points,75th,15.99,
Cost - Best Result,53rd,17th,x1
Cost - Total,55th,239.88,
Endurance - Average Points,57th,46.22,
Endurance - Best Result,62nd,18th,x1
Endurance - Total,51st,693.35,
Engineering Design - Average Points,56th,58.22,
Engineering Design - Best Result,46th,15th,x1
Engineering Design - Total,42nd,873.23,
Fuel - Average Points,33rd,20.23,
Fuel - Best Result,35th,8th,x1
Fuel - Total,30th,303.38,
Points - Average Points,57th,249.8,
Points - Total,49th,3747,
Skidpad - Average Points,57th,8.9,
Skidpad - Best Result,46th,11th,x1
Skidpad - Total,47th,133.54,
