Business Presentation - Average Points,5th,63.46,
Business Presentation - Best Result,16th,4th,x1
Business Presentation - Total,35th,126.92,
Cost - Average Points,15th,69.5,
Cost - Best Result,24th,5th,x1
Cost - Total,38th,139.01,
Engineering Design - Average Points,45th,57.29,
Engineering Design - Best Result,35th,12th,x2
Engineering Design - Total,55th,114.59,
Points - Average Points,23rd,190.5,
Points - Total,41st,381,
