Acceleration - Average Points,17th,24.24,
Acceleration - Best Result,15th,3rd,x1
Acceleration - Total,22nd,242.4,
AutoX - Average Points,14th,38.21,
AutoX - Best Result,4th,1st,x1
AutoX - Total,22nd,382.1,
Business Presentation - Average Points,8th,55.63,
Business Presentation - Best Result,15th,2nd,x1
Business Presentation - Total,28th,556.34,
Cost - Average Points,20th,58.07,
Cost - Best Result,33rd,8th,x1
Cost - Total,32nd,580.7,
Endurance - Average Points,22nd,39.82,
Endurance - Best Result,15th,3rd,x1
Endurance - Total,26th,398.2,
Engineering Design - Average Points,21st,76.4,
Engineering Design - Best Result,9th,3rd,x1
Engineering Design - Total,29th,764.0,
Fuel - Average Points,12th,16.22,
Fuel - Best Result,28th,7th,x1
Fuel - Total,21st,162.2,
Points - Average Points,17th,316.5,
Points - Total,25th,3165,
Skidpad - Average Points,17th,16.17,
Skidpad - Best Result,11th,2nd,x1
Skidpad - Total,20th,161.7,
