Acceleration - Average Points,10th,41.3,
Acceleration - Best Result,17th,6th,x1
Acceleration - Total,18th,247.79,
AutoX - Average Points,9th,61.59,
AutoX - Best Result,15th,7th,x2
AutoX - Total,15th,369.52,
Business Presentation - Average Points,16th,51.43,
Business Presentation - Best Result,16th,5th,x1
Business Presentation - Total,20th,308.58,
Cost - Average Points,7th,66.9,
Cost - Best Result,16th,6th,x3
Cost - Total,19th,401.42,
Endurance - Average Points,11th,135.84,
Endurance - Best Result,14th,5th,x1
Endurance - Total,18th,815.03,
Engineering Design - Average Points,18th,83.63,
Engineering Design - Best Result,17th,7th,x1
Engineering Design - Total,21st,501.8,
Fuel - Average Points,17th,3.55,
Fuel - Best Result,15th,7th,x1
Fuel - Total,18th,21.3,
Points - Average Points,14th,457.83,
Points - Total,20th,2747,
Skidpad - Average Points,18th,13.64,
Skidpad - Best Result,21st,9th,x1
Skidpad - Total,20th,81.86,
