AutoX - Average Points,78th,3.75,
AutoX - Best Result,71st,33rd,x1
AutoX - Total,76th,15.0,
Business Presentation - Average Points,80th,21.21,
Business Presentation - Best Result,72nd,37th,x1
Business Presentation - Total,76th,84.84,
Cost - Average Points,58th,25.96,
Cost - Best Result,69th,31st,x1
Cost - Total,68th,103.86,
Engineering Design - Average Points,30th,80.53,
Engineering Design - Best Result,70th,36th,x1
Engineering Design - Total,63rd,322.12,
Points - Average Points,74th,131.5,
Points - Total,74th,526,
