Acceleration - Average Points,174th,7.96,
Acceleration - Best Result,105th,15th,x1
Acceleration - Total,137th,127.4,
AutoX - Average Points,172nd,10.22,
AutoX - Best Result,145th,31st,x1
AutoX - Total,134th,163.6,
Business Presentation - Average Points,115th,43.46,
Business Presentation - Best Result,39th,3rd,x1
Business Presentation - Total,78th,695.42,
Cost - Average Points,19th,69.39,
Cost - Best Result,66th,6th,x2
Cost - Total,58th,1110.31,
Endurance - Average Points,173rd,5.25,
Endurance - Best Result,155th,28th,x1
Endurance - Total,160th,84.0,
Engineering Design - Average Points,170th,49.25,
Engineering Design - Best Result,119th,16th,x1
Engineering Design - Total,99th,788.0,
Points - Average Points,165th,184.5,
Points - Total,104th,2952,
Skidpad - Average Points,173rd,2.76,
Skidpad - Best Result,152nd,33rd,x2
Skidpad - Total,142nd,44.1,
