Acceleration - Average Points,147th,16.77,
Acceleration - Best Result,158th,34th,x1
Acceleration - Total,142nd,117.38,
AutoX - Average Points,144th,19.71,
AutoX - Best Result,160th,39th,x1
AutoX - Total,140th,138.0,
Business Presentation - Average Points,117th,42.96,
Business Presentation - Best Result,147th,30th,x1
Business Presentation - Total,136th,300.7,
Cost - Average Points,55th,64.64,
Cost - Best Result,158th,34th,x1
Cost - Total,132nd,452.51,
Endurance - Average Points,135th,21.59,
Endurance - Best Result,125th,19th,x1
Endurance - Total,145th,151.1,
Engineering Design - Average Points,104th,65.43,
Engineering Design - Best Result,151st,32nd,x1
Engineering Design - Total,132nd,458.0,
Fuel - Average Points,61st,16.66,
Fuel - Best Result,97th,12th,x1
Fuel - Total,96th,116.6,
Points - Average Points,120th,252.43,
Points - Total,137th,1767,
Skidpad - Average Points,156th,4.74,
Skidpad - Best Result,147th,30th,x1
Skidpad - Total,152nd,33.2,
