AutoX - Average Points,25th,3.44,
AutoX - Best Result,15th,6th,x2
AutoX - Total,23rd,31.0,
Business Presentation - Average Points,17th,36.63,
Business Presentation - Best Result,9th,2nd,x1
Business Presentation - Total,13th,329.66,
Cost - Average Points,27th,42.96,
Cost - Best Result,11th,3rd,x1
Cost - Total,13th,386.67,
Endurance - Average Points,25th,1.67,
Endurance - Best Result,23rd,9th,x1
Endurance - Total,19th,15.0,
Engineering Design - Average Points,19th,43.65,
Engineering Design - Best Result,21st,8th,x1
Engineering Design - Total,14th,392.87,
Points - Average Points,24th,126.22,
Points - Total,17th,1136,
