Business Presentation - Average Points,72nd,36.33,
Business Presentation - Best Result,100th,43rd,x1
Business Presentation - Total,88th,36.33,
Cost - Average Points,95th,23.0,
Cost - Best Result,100th,45th,x1
Cost - Total,101st,23.0,
Engineering Design - Average Points,69th,37.0,
Engineering Design - Best Result,89th,38th,x1
Engineering Design - Total,83rd,37.0,
Points - Average Points,90th,76.0,
Points - Total,98th,76,
