Acceleration - Average Points,32nd,46.49,
Acceleration - Best Result,42nd,3rd,x1
Acceleration - Total,50th,790.38,
AutoX - Average Points,39th,66.41,
AutoX - Best Result,45th,5th,x1
AutoX - Total,54th,1128.92,
Business Presentation - Average Points,62nd,48.78,
Business Presentation - Best Result,102nd,12th,x1
Business Presentation - Total,69th,829.3,
Cost - Average Points,46th,65.22,
Cost - Best Result,73rd,6th,x1
Cost - Total,66th,1108.8,
Endurance - Average Points,84th,52.58,
Endurance - Best Result,67th,8th,x2
Endurance - Total,71st,893.85,
Engineering Design - Average Points,38th,86.71,
Engineering Design - Best Result,46th,6th,x2
Engineering Design - Total,58th,1474.0,
Fuel - Average Points,42nd,20.24,
Fuel - Best Result,73rd,7th,x1
Fuel - Total,52nd,344.0,
Points - Average Points,48th,407.71,
Points - Total,59th,6931,
Skidpad - Average Points,41st,24.13,
Skidpad - Best Result,62nd,7th,x1
Skidpad - Total,53rd,410.13,
