Acceleration - Average Points,14th,32.32,
Acceleration - Best Result,10th,4th,x1
Acceleration - Total,7th,711.13,
AutoX - Average Points,16th,22.65,
AutoX - Best Result,14th,11th,x1
AutoX - Total,10th,498.4,
Business Presentation - Average Points,8th,52.11,
Business Presentation - Best Result,7th,1st,x1
Business Presentation - Total,5th,1146.4,
Cost - Average Points,13th,66.69,
Cost - Best Result,5th,1st,x2
Cost - Total,6th,1467.23,
Endurance - Average Points,13th,44.41,
Endurance - Best Result,12th,7th,x1
Endurance - Total,7th,976.95,
Engineering Design - Average Points,11th,91.23,
Engineering Design - Best Result,5th,2nd,x1
Engineering Design - Total,6th,2006.98,
Fuel - Average Points,11th,13.32,
Fuel - Best Result,11th,6th,x1
Fuel - Total,7th,293.15,
Points - Average Points,11th,334.59,
Points - Total,7th,7361,
Skidpad - Average Points,11th,17.93,
Skidpad - Best Result,13th,8th,x1
Skidpad - Total,7th,394.52,
