Acceleration - Average Points,100th,26.85,
Acceleration - Best Result,121st,19th,x1
Acceleration - Total,168th,53.7,
AutoX - Average Points,101st,35.95,
AutoX - Best Result,166th,47th,x1
AutoX - Total,162nd,71.9,
Business Presentation - Average Points,12th,59.65,
Business Presentation - Best Result,95th,12th,x1
Business Presentation - Total,169th,119.3,
Cost - Average Points,3rd,76.6,
Cost - Best Result,113th,14th,x1
Cost - Total,168th,153.2,
Engineering Design - Average Points,34th,90.0,
Engineering Design - Best Result,111th,15th,x1
Engineering Design - Total,168th,180.0,
Points - Average Points,99th,290.5,
Points - Total,173rd,581,
Skidpad - Average Points,182nd,1.25,
Skidpad - Best Result,179th,72nd,x1
Skidpad - Total,182nd,2.5,
