Acceleration - Average Points,130th,20.8,
Acceleration - Best Result,177th,61st,x1
Acceleration - Total,173rd,41.6,
AutoX - Average Points,103rd,34.65,
AutoX - Best Result,175th,52nd,x1
AutoX - Total,165th,69.3,
Business Presentation - Average Points,151st,36.1,
Business Presentation - Best Result,186th,69th,x1
Business Presentation - Total,179th,72.2,
Cost - Average Points,116th,55.65,
Cost - Best Result,185th,59th,x1
Cost - Total,174th,111.3,
Endurance - Average Points,163rd,13.0,
Endurance - Best Result,173rd,46th,x1
Endurance - Total,170th,26.0,
Engineering Design - Average Points,128th,60.0,
Engineering Design - Best Result,186th,63rd,x1
Engineering Design - Total,180th,120.0,
Points - Average Points,138th,228.0,
Points - Total,179th,456,
Skidpad - Average Points,128th,8.2,
Skidpad - Best Result,177th,61st,x1
Skidpad - Total,171st,16.4,
