Acceleration - Average Points,144th,17.02,
Acceleration - Best Result,170th,44th,x1
Acceleration - Total,160th,68.1,
AutoX - Average Points,138th,22.1,
AutoX - Best Result,173rd,51st,x1
AutoX - Total,155th,88.4,
Business Presentation - Average Points,33rd,53.82,
Business Presentation - Best Result,117th,16th,x1
Business Presentation - Total,153rd,215.3,
Cost - Average Points,118th,54.9,
Cost - Best Result,183rd,57th,x1
Cost - Total,159th,219.6,
Endurance - Average Points,171st,6.25,
Endurance - Best Result,144th,25th,x1
Endurance - Total,170th,25.0,
Engineering Design - Average Points,151st,55.0,
Engineering Design - Best Result,171st,48th,x1
Engineering Design - Total,162nd,220.0,
Points - Average Points,145th,214.25,
Points - Total,160th,857,
Skidpad - Average Points,132nd,7.82,
Skidpad - Best Result,173rd,54th,x1
Skidpad - Total,155th,31.3,
