Acceleration - Average Points,24th,22.47,
Acceleration - Best Result,24th,20th,x1
Acceleration - Total,20th,449.31,
AutoX - Average Points,23rd,26.9,
AutoX - Best Result,25th,30th,x1
AutoX - Total,20th,538.04,
Business Presentation - Average Points,16th,48.49,
Business Presentation - Best Result,7th,2nd,x2
Business Presentation - Total,15th,969.84,
Cost - Average Points,9th,65.61,
Cost - Best Result,14th,4th,x1
Cost - Total,15th,1312.17,
Endurance - Average Points,28th,13.18,
Endurance - Best Result,25th,23rd,x1
Endurance - Total,25th,263.6,
Engineering Design - Average Points,26th,59.75,
Engineering Design - Best Result,23rd,14th,x1
Engineering Design - Total,19th,1195.0,
Fuel - Average Points,21st,7.6,
Fuel - Best Result,24th,25th,x1
Fuel - Total,18th,151.9,
Points - Average Points,24th,251.45,
Points - Total,19th,5029,
Skidpad - Average Points,26th,7.41,
Skidpad - Best Result,25th,27th,x1
Skidpad - Total,20th,148.2,
