Acceleration - Average Points,39th,6.57,
Acceleration - Best Result,46th,33rd,x1
Acceleration - Total,41st,39.4,
AutoX - Average Points,30th,21.85,
AutoX - Best Result,22nd,7th,x1
AutoX - Total,36th,131.1,
Business Presentation - Average Points,50th,30.1,
Business Presentation - Best Result,53rd,59th,x1
Business Presentation - Total,43rd,180.6,
Cost - Average Points,35th,46.38,
Cost - Best Result,22nd,3rd,x1
Cost - Total,39th,278.3,
Endurance - Average Points,20th,44.87,
Endurance - Best Result,41st,17th,x1
Endurance - Total,33rd,269.2,
Engineering Design - Average Points,42nd,46.0,
Engineering Design - Best Result,52nd,43rd,x1
Engineering Design - Total,43rd,276.0,
Points - Average Points,34th,187.67,
Points - Total,41st,1126,
Skidpad - Average Points,42nd,2.2,
Skidpad - Best Result,48th,37th,x1
Skidpad - Total,44th,13.2,
