Acceleration - Average Points,2nd,44.9,
Acceleration - Best Result,5th,19th,x1
Acceleration - Total,4th,134.71,
AutoX - Average Points,1st,58.27,
AutoX - Best Result,5th,12th,x1
AutoX - Total,4th,174.81,
Business Presentation - Average Points,6th,30.97,
Business Presentation - Best Result,7th,35th,x1
Business Presentation - Total,6th,92.9,
Cost - Average Points,7th,18.51,
Cost - Best Result,7th,36th,x1
Cost - Total,6th,55.54,
Endurance - Average Points,4th,41.27,
Endurance - Best Result,4th,17th,x1
Endurance - Total,4th,123.8,
Engineering Design - Average Points,4th,68.0,
Engineering Design - Best Result,7th,30th,x1
Engineering Design - Total,5th,204.0,
Fuel - Average Points,2nd,15.46,
Fuel - Best Result,4th,25th,x1
Fuel - Total,3rd,46.37,
Points - Average Points,3rd,294.67,
Points - Total,5th,884,
Skidpad - Average Points,2nd,18.4,
Skidpad - Best Result,4th,24th,x1
Skidpad - Total,4th,55.2,
