Acceleration - Average Points,100th,25.92,
Acceleration - Best Result,140th,24th,x1
Acceleration - Total,89th,336.91,
AutoX - Average Points,119th,27.49,
AutoX - Best Result,148th,33rd,x1
AutoX - Total,102nd,357.42,
Business Presentation - Average Points,76th,47.21,
Business Presentation - Best Result,48th,4th,x1
Business Presentation - Total,91st,613.67,
Cost - Average Points,4th,75.12,
Cost - Best Result,3rd,1st,x3
Cost - Total,71st,976.52,
Endurance - Average Points,128th,23.85,
Endurance - Best Result,116th,18th,x1
Endurance - Total,111th,309.99,
Engineering Design - Average Points,115th,61.92,
Engineering Design - Best Result,126th,18th,x1
Engineering Design - Total,96th,805.0,
Fuel - Average Points,86th,11.34,
Fuel - Best Result,35th,3rd,x1
Fuel - Total,82nd,147.4,
Points - Average Points,103rd,285.15,
Points - Total,95th,3707,
Skidpad - Average Points,85th,13.13,
Skidpad - Best Result,139th,29th,x1
Skidpad - Total,79th,170.71,
