Acceleration - Average Points,30th,12.1,
Acceleration - Best Result,21st,12th,x1
Acceleration - Total,27th,157.3,
AutoX - Average Points,27th,15.39,
AutoX - Best Result,21st,16th,x1
AutoX - Total,25th,200.07,
Business Presentation - Average Points,19th,46.3,
Business Presentation - Best Result,17th,8th,x1
Business Presentation - Total,22nd,601.86,
Cost - Average Points,30th,58.06,
Cost - Best Result,23rd,12th,x2
Cost - Total,24th,754.73,
Endurance - Average Points,23rd,22.79,
Endurance - Best Result,14th,8th,x1
Endurance - Total,22nd,296.23,
Engineering Design - Average Points,17th,75.2,
Engineering Design - Best Result,10th,6th,x1
Engineering Design - Total,22nd,977.58,
Fuel - Average Points,26th,0.62,
Fuel - Best Result,16th,14th,x1
Fuel - Total,26th,8.01,
Points - Average Points,26th,236.62,
Points - Total,23rd,3076,
Skidpad - Average Points,27th,6.2,
Skidpad - Best Result,16th,13th,x1
Skidpad - Total,26th,80.6,
