Acceleration - Average Points,36th,44.41,
Acceleration - Best Result,40th,3rd,x1
Acceleration - Total,58th,666.09,
AutoX - Average Points,50th,57.34,
AutoX - Best Result,53rd,7th,x1
AutoX - Total,63rd,860.07,
Business Presentation - Average Points,106th,44.13,
Business Presentation - Best Result,84th,9th,x1
Business Presentation - Total,87th,661.92,
Cost - Average Points,165th,44.64,
Cost - Best Result,80th,7th,x1
Cost - Total,103rd,669.64,
Endurance - Average Points,65th,68.63,
Endurance - Best Result,38th,4th,x1
Endurance - Total,62nd,1029.4,
Engineering Design - Average Points,81st,71.07,
Engineering Design - Best Result,85th,11th,x1
Engineering Design - Total,83rd,1066.0,
Fuel - Average Points,6th,39.04,
Fuel - Best Result,24th,2nd,x1
Fuel - Total,23rd,585.6,
Points - Average Points,51st,393.53,
Points - Total,65th,5903,
Skidpad - Average Points,32nd,26.15,
Skidpad - Best Result,59th,7th,x1
Skidpad - Total,50th,392.3,
