Acceleration - Average Points,149th,16.11,
Acceleration - Best Result,146th,25th,x1
Acceleration - Total,134th,145.0,
AutoX - Average Points,143rd,20.16,
AutoX - Best Result,124th,25th,x1
AutoX - Total,133rd,181.45,
Business Presentation - Average Points,164th,34.06,
Business Presentation - Best Result,156th,35th,x1
Business Presentation - Total,136th,306.54,
Cost - Average Points,146th,51.04,
Cost - Best Result,102nd,11th,x1
Cost - Total,132nd,459.32,
Endurance - Average Points,119th,31.08,
Endurance - Best Result,129th,20th,x1
Endurance - Total,122nd,279.69,
Engineering Design - Average Points,93rd,67.67,
Engineering Design - Best Result,128th,18th,x1
Engineering Design - Total,119th,609.0,
Points - Average Points,140th,224.67,
Points - Total,131st,2022,
Skidpad - Average Points,150th,5.78,
Skidpad - Best Result,40th,4th,x1
Skidpad - Total,141st,52.04,
