Acceleration - Average Points,65th,6.06,
Acceleration - Best Result,71st,38th,x1
Acceleration - Total,62nd,60.6,
AutoX - Average Points,64th,26.83,
AutoX - Best Result,32nd,1st,x1
AutoX - Total,58th,268.31,
Business Presentation - Average Points,83rd,16.13,
Business Presentation - Best Result,79th,40th,x1
Business Presentation - Total,71st,161.33,
Cost - Average Points,67th,21.52,
Cost - Best Result,58th,22nd,x1
Cost - Total,56th,215.23,
Endurance - Average Points,65th,24.26,
Endurance - Best Result,70th,28th,x1
Endurance - Total,62nd,242.58,
Engineering Design - Average Points,80th,34.4,
Engineering Design - Best Result,83rd,54th,x1
Engineering Design - Total,63rd,344.0,
Fuel - Average Points,63rd,6.73,
Fuel - Best Result,48th,13th,x1
Fuel - Total,62nd,67.33,
Points - Average Points,75th,126.1,
Points - Total,66th,1261,
Skidpad - Average Points,73rd,1.08,
Skidpad - Best Result,60th,20th,x1
Skidpad - Total,71st,10.81,
