Acceleration - Average Points,97th,27.41,
Acceleration - Best Result,80th,10th,x1
Acceleration - Total,64th,548.24,
AutoX - Average Points,131st,24.43,
AutoX - Best Result,116th,24th,x1
AutoX - Total,83rd,488.55,
Business Presentation - Average Points,112th,43.8,
Business Presentation - Best Result,125th,20th,x1
Business Presentation - Total,61st,876.06,
Cost - Average Points,151st,49.59,
Cost - Best Result,146th,27th,x1
Cost - Total,73rd,991.81,
Endurance - Average Points,63rd,70.07,
Endurance - Best Result,49th,6th,x1
Endurance - Total,54th,1401.31,
Engineering Design - Average Points,70th,73.49,
Engineering Design - Best Result,92nd,12th,x1
Engineering Design - Total,54th,1469.78,
Fuel - Average Points,95th,10.2,
Fuel - Best Result,123rd,20th,x1
Fuel - Total,72nd,204.07,
Points - Average Points,86th,310.0,
Points - Total,62nd,6200,
Skidpad - Average Points,106th,11.07,
Skidpad - Best Result,105th,17th,x1
Skidpad - Total,72nd,221.39,
