Acceleration - Average Points,43rd,42.52,
Acceleration - Best Result,43rd,4th,x2
Acceleration - Total,25th,1275.64,
AutoX - Average Points,23rd,77.56,
AutoX - Best Result,27th,3rd,x1
AutoX - Total,22nd,2326.9,
Business Presentation - Average Points,37th,53.5,
Business Presentation - Best Result,26th,2nd,x1
Business Presentation - Total,25th,1605.07,
Cost - Average Points,91st,59.58,
Cost - Best Result,59th,5th,x1
Cost - Total,24th,1787.49,
Endurance - Average Points,44th,87.35,
Endurance - Best Result,19th,2nd,x2
Endurance - Total,28th,2620.6,
Engineering Design - Average Points,26th,93.49,
Engineering Design - Best Result,18th,2nd,x1
Engineering Design - Total,24th,2804.58,
Fuel - Average Points,87th,12.26,
Fuel - Best Result,69th,7th,x1
Fuel - Total,45th,367.86,
Points - Average Points,31st,452.23,
Points - Total,25th,13567,
Skidpad - Average Points,33rd,25.94,
Skidpad - Best Result,13th,1st,x1
Skidpad - Total,23rd,778.24,
