Acceleration - Average Points,108th,24.71,
Acceleration - Best Result,79th,9th,x1
Acceleration - Total,88th,395.3,
AutoX - Average Points,75th,46.14,
AutoX - Best Result,86th,12th,x1
AutoX - Total,67th,738.3,
Business Presentation - Average Points,123rd,42.1,
Business Presentation - Best Result,90th,9th,x1
Business Presentation - Total,89th,673.62,
Cost - Average Points,89th,59.92,
Cost - Best Result,105th,11th,x1
Cost - Total,83rd,958.77,
Endurance - Average Points,120th,31.08,
Endurance - Best Result,110th,16th,x1
Endurance - Total,96th,497.2,
Engineering Design - Average Points,124th,60.31,
Engineering Design - Best Result,74th,9th,x1
Engineering Design - Total,93rd,965.0,
Fuel - Average Points,97th,10.12,
Fuel - Best Result,89th,10th,x1
Fuel - Total,87th,162.0,
Points - Average Points,103rd,277.44,
Points - Total,86th,4439,
Skidpad - Average Points,95th,12.49,
Skidpad - Best Result,90th,14th,x1
Skidpad - Total,79th,199.9,
