Acceleration - Average Points,152nd,15.14,
Acceleration - Best Result,134th,22nd,x1
Acceleration - Total,142nd,106.0,
AutoX - Average Points,149th,17.6,
AutoX - Best Result,170th,49th,x1
AutoX - Total,145th,123.2,
Business Presentation - Average Points,165th,33.9,
Business Presentation - Best Result,184th,64th,x1
Business Presentation - Total,144th,237.3,
Cost - Average Points,142nd,51.69,
Cost - Best Result,170th,43rd,x1
Cost - Total,142nd,361.8,
Endurance - Average Points,145th,19.0,
Endurance - Best Result,151st,27th,x1
Endurance - Total,148th,133.0,
Engineering Design - Average Points,136th,58.57,
Engineering Design - Best Result,170th,48th,x1
Engineering Design - Total,135th,410.0,
Fuel - Average Points,94th,9.59,
Fuel - Best Result,119th,19th,x1
Fuel - Total,115th,67.1,
Points - Average Points,154th,197.43,
Points - Total,147th,1382,
Skidpad - Average Points,144th,6.03,
Skidpad - Best Result,167th,46th,x1
Skidpad - Total,143rd,42.2,
