Acceleration - Average Points,47th,22.81,
Acceleration - Best Result,54th,21st,x1
Acceleration - Total,42nd,319.33,
AutoX - Average Points,47th,50.74,
AutoX - Best Result,43rd,1st,x1
AutoX - Total,41st,710.42,
Business Presentation - Average Points,48th,36.27,
Business Presentation - Best Result,42nd,10th,x1
Business Presentation - Total,34th,507.72,
Cost - Average Points,46th,34.45,
Cost - Best Result,50th,15th,x1
Cost - Total,37th,482.36,
Endurance - Average Points,52nd,60.19,
Endurance - Best Result,26th,4th,x1
Endurance - Total,44th,842.69,
Engineering Design - Average Points,54th,61.45,
Engineering Design - Best Result,52nd,19th,x1
Engineering Design - Total,39th,860.36,
Fuel - Average Points,38th,18.25,
Fuel - Best Result,59th,24th,x1
Fuel - Total,34th,255.48,
Points - Average Points,49th,293.0,
Points - Total,41st,4102,
Skidpad - Average Points,54th,8.71,
Skidpad - Best Result,48th,11th,x1
Skidpad - Total,48th,121.97,
