Acceleration - Average Points,96th,26.46,
Acceleration - Best Result,103rd,15th,x1
Acceleration - Total,85th,343.93,
AutoX - Average Points,125th,26.2,
AutoX - Best Result,74th,11th,x1
AutoX - Total,106th,340.59,
Business Presentation - Average Points,148th,36.53,
Business Presentation - Best Result,58th,5th,x1
Business Presentation - Total,105th,474.87,
Cost - Average Points,153rd,49.04,
Cost - Best Result,148th,28th,x1
Cost - Total,104th,637.57,
Endurance - Average Points,130th,22.62,
Endurance - Best Result,142nd,25th,x1
Endurance - Total,114th,294.12,
Engineering Design - Average Points,142nd,57.31,
Engineering Design - Best Result,118th,16th,x1
Engineering Design - Total,104th,745.0,
Fuel - Average Points,110th,7.38,
Fuel - Best Result,136th,27th,x1
Fuel - Total,102nd,95.9,
Points - Average Points,136th,229.38,
Points - Total,103rd,2982,
Skidpad - Average Points,116th,9.32,
Skidpad - Best Result,162nd,40th,x1
Skidpad - Total,98th,121.11,
