Acceleration - Average Points,14th,13.77,
Acceleration - Best Result,25th,10th,x1
Acceleration - Total,5th,192.79,
AutoX - Average Points,22nd,4.51,
AutoX - Best Result,27th,16th,x1
AutoX - Total,17th,63.1,
Business Presentation - Average Points,9th,58.47,
Business Presentation - Best Result,6th,1st,x1
Business Presentation - Total,2nd,818.61,
Cost - Average Points,14th,69.59,
Cost - Best Result,14th,2nd,x1
Cost - Total,3rd,974.21,
Endurance - Average Points,20th,3.86,
Endurance - Best Result,18th,12th,x1
Endurance - Total,14th,54.0,
Engineering Design - Average Points,18th,75.32,
Engineering Design - Best Result,18th,4th,x1
Engineering Design - Total,4th,1054.5,
Points - Average Points,19th,220.93,
Points - Total,5th,3093,
Skidpad - Average Points,22nd,2.62,
Skidpad - Best Result,22nd,15th,x1
Skidpad - Total,17th,36.72,
