Acceleration - Average Points,35th,9.71,
Acceleration - Best Result,37th,16th,x1
Acceleration - Total,29th,174.75,
AutoX - Average Points,40th,10.33,
AutoX - Best Result,39th,17th,x1
AutoX - Total,30th,185.88,
Business Presentation - Average Points,35th,45.28,
Business Presentation - Best Result,28th,8th,x1
Business Presentation - Total,18th,815.0,
Cost - Average Points,35th,48.17,
Cost - Best Result,26th,5th,x2
Cost - Total,21st,867.14,
Endurance - Average Points,37th,20.84,
Endurance - Best Result,19th,5th,x1
Endurance - Total,27th,375.2,
Engineering Design - Average Points,42nd,48.86,
Engineering Design - Best Result,36th,17th,x1
Engineering Design - Total,24th,879.5,
Fuel - Average Points,42nd,1.05,
Fuel - Best Result,12th,3rd,x1
Fuel - Total,38th,18.94,
Points - Average Points,37th,184.33,
Points - Total,24th,3318,
Skidpad - Average Points,48th,0.89,
Skidpad - Best Result,40th,24th,x1
Skidpad - Total,44th,16.0,
