Acceleration - Average Points,51st,39.62,
Acceleration - Best Result,23rd,2nd,x2
Acceleration - Total,40th,871.64,
AutoX - Average Points,59th,52.92,
AutoX - Best Result,55th,7th,x1
AutoX - Total,48th,1164.25,
Business Presentation - Average Points,51st,50.53,
Business Presentation - Best Result,29th,2nd,x1
Business Presentation - Total,44th,1111.67,
Cost - Average Points,32nd,67.48,
Cost - Best Result,92nd,8th,x1
Cost - Total,37th,1484.51,
Endurance - Average Points,42nd,88.64,
Endurance - Best Result,40th,4th,x1
Endurance - Total,43rd,1950.19,
Engineering Design - Average Points,57th,76.86,
Engineering Design - Best Result,61st,7th,x1
Engineering Design - Total,46th,1691.0,
Fuel - Average Points,14th,27.56,
Fuel - Best Result,49th,4th,x1
Fuel - Total,20th,606.4,
Points - Average Points,43rd,425.73,
Points - Total,42nd,9366,
Skidpad - Average Points,41st,23.58,
Skidpad - Best Result,32nd,2nd,x1
Skidpad - Total,37th,518.81,
